,x,y,z,data,atpole
384,-1076.92307692,461.538461538,-150.0,79.1621356778,20.5270486134
385,-1076.92307692,564.102564103,-150.0,65.6074315486,15.9252420026
386,-1076.92307692,666.666666667,-150.0,53.8621250489,11.2065946823
387,-1076.92307692,769.230769231,-150.0,43.9741124692,7.44160064028
388,-1076.92307692,871.794871795,-150.0,35.778440343,5.26372473611
389,-1076.92307692,974.358974359,-150.0,29.0386224274,4.26318615106
390,-1076.92307692,1076.92307692,-150.0,23.5147942312,3.43036185302
391,-1076.92307692,1179.48717949,-150.0,18.991361637,2.14364390067
392,-1076.92307692,1282.05128205,-150.0,15.2850004458,0.620184216477
393,-1076.92307692,1384.61538462,-150.0,12.2441117517,-0.542682758831
394,-1076.92307692,1487.17948718,-150.0,9.7451003098,-1.08133605415
395,-1076.92307692,1589.74358974,-150.0,7.68788702244,-1.24569613194
396,-1076.92307692,1692.30769231,-150.0,5.99164665193,-1.40780914224
397,-1076.92307692,1794.87179487,-150.0,4.59111282134,-1.68362872255
398,-1076.92307692,1897.43589744,-150.0,3.43351144177,-1.96910092642
399,-1076.92307692,2000.0,-150.0,2.47607270431,-2.20460360462
400,-974.358974359,-2000.0,-150.0,3.56980193856,-2.11155015703
401,-974.358974359,-1897.43589744,-150.0,4.65342454318,-1.74240474159
402,-974.358974359,-1794.87179487,-150.0,5.96057669799,-1.40567666348
403,-974.358974359,-1692.30769231,-150.0,7.54041658593,-1.17528601673
404,-974.358974359,-1589.74358974,-150.0,9.45434610007,-1.05957219339
405,-974.358974359,-1487.17948718,-150.0,11.7794231361,-0.780848742898
406,-974.358974359,-1384.61538462,-150.0,14.612786303,0.0903955114378
407,-974.358974359,-1282.05128205,-150.0,18.0773679245,1.6240178165
408,-974.358974359,-1179.48717949,-150.0,22.3291831728,3.26819343182
409,-974.358974359,-1076.92307692,-150.0,27.5663810144,4.39533567682
410,-974.358974359,-974.358974359,-150.0,34.0398176739,5.22945626944
411,-974.358974359,-871.794871795,-150.0,42.0636479084,6.99170716195
412,-974.358974359,-769.230769231,-150.0,52.0210838515,10.7977770986
413,-974.358974359,-666.666666667,-150.0,64.352243075,16.4129956617
414,-974.358974359,-564.102564103,-150.0,79.4923306137,22.4290651699
415,-974.358974359,-461.538461538,-150.0,97.691846364,27.8439338598
416,-974.358974359,-358.974358974,-150.0,118.602998042,33.141383655
417,-974.358974359,-256.41025641,-150.0,140.548094364,39.3275827052
418,-974.358974359,-153.846153846,-150.0,159.778826062,45.9114353322
419,-974.358974359,-51.2820512821,-150.0,170.927198065,50.4200460549
420,-974.358974359,51.2820512821,-150.0,169.797223851,50.4152052383
421,-974.358974359,153.846153846,-150.0,156.64213673,45.8919788311
422,-974.358974359,256.41025641,-150.0,136.007767278,39.2896761356
423,-974.358974359,358.974358974,-150.0,113.311160297,33.0981008521
424,-974.358974359,461.538461538,-150.0,92.1561585422,27.8192329496
425,-974.358974359,564.102564103,-150.0,74.0381961748,22.4327613987
426,-974.358974359,666.666666667,-150.0,59.1612329341,16.42753511
427,-974.358974359,769.230769231,-150.0,47.1806193276,10.7951622055
428,-974.358974359,871.794871795,-150.0,37.6050534693,6.96199973732
429,-974.358974359,974.358974359,-150.0,29.962931579,5.18871356222
430,-974.358974359,1076.92307692,-150.0,23.8543757787,4.366359922
431,-974.358974359,1179.48717949,-150.0,18.9571941682,3.25813227266
432,-974.358974359,1282.05128205,-150.0,15.0174125002,1.62217910295
433,-974.358974359,1384.61538462,-150.0,11.8365051723,0.083452688212
434,-974.358974359,1487.17948718,-150.0,9.25955188136,-0.796157771807
435,-974.358974359,1589.74358974,-150.0,7.1654487137,-1.07715804158
436,-974.358974359,1692.30769231,-150.0,5.45919294884,-1.18705134388
437,-974.358974359,1794.87179487,-150.0,4.06592780361,-1.40526791498
438,-974.358974359,1897.43589744,-150.0,2.92638429535,-1.72485487614
439,-974.358974359,2000.0,-150.0,1.99340003338,-2.07394726691
440,-871.794871795,-2000.0,-150.0,3.05812854413,-2.00904321965
441,-871.794871795,-1897.43589744,-150.0,4.11120026685,-1.50225802919
442,-871.794871795,-1794.87179487,-150.0,5.39295998862,-1.12838915655
443,-871.794871795,-1692.30769231,-150.0,6.95679343313,-0.958372222067
444,-871.794871795,-1589.74358974,-150.0,8.87048908982,-0.874188533163
445,-871.794871795,-1487.17948718,-150.0,11.2207328588,-0.432851461899
446,-871.794871795,-1384.61538462,-150.0,14.1191993422,0.797438119676
447,-871.794871795,-1282.05128205,-150.0,17.7108681501,2.6342265051
448,-871.794871795,-1179.48717949,-150.0,22.1854447515,4.26022969242
449,-871.794871795,-1076.92307692,-150.0,27.79307791,5.19384693574
450,-871.794871795,-974.358974359,-150.0,34.8658520697,6.29664705914
451,-871.794871795,-871.794871795,-150.0,43.8464299255,9.33913234809
452,-871.794871795,-769.230769231,-150.0,55.3235021126,15.1566471489
453,-871.794871795,-666.666666667,-150.0,70.0665703333,22.5100860508
454,-871.794871795,-564.102564103,-150.0,89.0290413443,29.5177065116
455,-871.794871795,-461.538461538,-150.0,113.220199523,36.4484003498
456,-871.794871795,-358.974358974,-150.0,143.180751352,46.2518334772
457,-871.794871795,-256.41025641,-150.0,177.556137121,61.1232272715
458,-871.794871795,-153.846153846,-150.0,210.618542128,78.2915907825
459,-871.794871795,-51.2820512821,-150.0,231.370466862,90.2232929778
460,-871.794871795,51.2820512821,-150.0,229.669259626,90.2325146675
461,-871.794871795,153.846153846,-150.0,206.030674577,78.3009210861
462,-871.794871795,256.41025641,-150.0,171.216576661,61.1021825097
463,-871.794871795,358.974358974,-150.0,136.152781093,46.1997797582
464,-871.794871795,461.538461538,-150.0,106.193162767,36.4002092418
465,-871.794871795,564.102564103,-150.0,82.3613248178,29.5056807897
466,-871.794871795,666.666666667,-150.0,63.9111465891,22.5287695838
467,-871.794871795,769.230769231,-150.0,49.7234465141,15.1711958543
468,-871.794871795,871.794871795,-150.0,38.7906697289,9.3240243305
469,-871.794871795,974.358974359,-150.0,30.3187970914,6.25897309836
470,-871.794871795,1076.92307692,-150.0,23.7097875702,5.15945568931
471,-871.794871795,1179.48717949,-150.0,18.5192050005,4.24493012092
472,-871.794871795,1282.05128205,-150.0,14.4168385949,2.63272140552
473,-871.794871795,1384.61538462,-150.0,11.1560277147,0.795505601933
474,-871.794871795,1487.17948718,-150.0,8.55112097322,-0.442550501447
475,-871.794871795,1589.74358974,-150.0,6.4612262971,-0.888402737852
476,-871.794871795,1692.30769231,-150.0,4.77853120801,-0.968582336092
477,-871.794871795,1794.87179487,-150.0,3.41987363457,-1.12530171319
478,-871.794871795,1897.43589744,-150.0,2.32061524683,-1.47756847619
479,-871.794871795,2000.0,-150.0,1.43015163752,-1.95812290249
480,-769.230769231,-2000.0,-150.0,2.45945058741,-1.94238036604
481,-769.230769231,-1897.43589744,-150.0,3.46196888162,-1.26905518116
482,-769.230769231,-1794.87179487,-150.0,4.69345068948,-0.847132476702
483,-769.230769231,-1692.30769231,-150.0,6.21025227703,-0.738079708847
484,-769.230769231,-1589.74358974,-150.0,8.08497071775,-0.678741376482
485,-769.230769231,-1487.17948718,-150.0,10.4119569178,-0.0603492368012
486,-769.230769231,-1384.61538462,-150.0,13.3150210586,1.51664267281
487,-769.230769231,-1282.05128205,-150.0,16.9583507128,3.58980337734
488,-769.230769231,-1179.48717949,-150.0,21.5622120065,5.13302358225
489,-769.230769231,-1076.92307692,-150.0,27.4258797141,5.95617393861
490,-769.230769231,-974.358974359,-150.0,34.9616149732,7.64441355195
491,-769.230769231,-871.794871795,-150.0,44.7455330623,12.3523074208
492,-769.230769231,-769.230769231,-150.0,57.5936121888,20.2692260501
493,-769.230769231,-666.666666667,-150.0,74.6714390718,29.047251811
494,-769.230769231,-564.102564103,-150.0,97.6329246979,37.0681086974
495,-769.230769231,-461.538461538,-150.0,128.70944368,47.4665943854
496,-769.230769231,-358.974358974,-150.0,170.375301447,67.1282866435
497,-769.230769231,-256.41025641,-150.0,223.326618427,99.2800973235
498,-769.230769231,-153.846153846,-150.0,280.467356773,136.341847194
499,-769.230769231,-51.2820512821,-150.0,320.085834184,161.820274844
500,-769.230769231,51.2820512821,-150.0,317.448255015,161.851205817
501,-769.230769231,153.846153846,-150.0,273.63367996,136.399810309
502,-769.230769231,256.41025641,-150.0,214.443721354,99.2999353387
503,-769.230769231,358.974358974,-150.0,161.108061952,67.0862585255
504,-769.230769231,461.538461538,-150.0,119.899489637,47.4023545429
505,-769.230769231,564.102564103,-150.0,89.5966946249,37.0367583076
506,-769.230769231,666.666666667,-150.0,67.4759848301,29.0614808102
507,-769.230769231,769.230769231,-150.0,51.2026146242,20.2947343871
508,-769.230769231,871.794871795,-150.0,39.0854712123,12.3518585204
509,-769.230769231,974.358974359,-150.0,29.9501650066,7.6147776067
510,-769.230769231,1076.92307692,-150.0,22.983599324,5.92195588938
511,-769.230769231,1179.48717949,-150.0,17.6169147371,5.11526775323
512,-769.230769231,1282.05128205,-150.0,13.446292164,3.58814861471
513,-769.230769231,1384.61538462,-150.0,10.1807223848,1.51777971877
514,-769.230769231,1487.17948718,-150.0,7.60748689388,-0.065835870815
515,-769.230769231,1589.74358974,-150.0,5.56905890364,-0.689610147136
516,-769.230769231,1692.30769231,-150.0,3.94740016946,-0.745601101288
517,-769.230769231,1794.87179487,-150.0,2.65311147546,-0.839448737688
518,-769.230769231,1897.43589744,-150.0,1.61782084745,-1.23454458606
519,-769.230769231,2000.0,-150.0,0.788767847583,-1.87453076307
520,-666.666666667,-2000.0,-150.0,1.77763052976,-1.91850714823
521,-666.666666667,-1897.43589744,-150.0,2.70914087006,-1.04392509997
522,-666.666666667,-1794.87179487,-150.0,3.86447370462,-0.560953403114
523,-666.666666667,-1692.30769231,-150.0,5.3013867073,-0.523813093175
524,-666.666666667,-1589.74358974,-150.0,7.09522291346,-0.507104727093
525,-666.666666667,-1487.17948718,-150.0,9.34527551833,0.278945247736
526,-666.666666667,-1384.61538462,-150.0,12.1838815878,2.19570528699
527,-666.666666667,-1282.05128205,-150.0,15.7896374443,4.49197340514
528,-666.666666667,-1179.48717949,-150.0,20.4069796509,5.96483597013
529,-666.666666667,-1076.92307692,-150.0,26.3758417354,6.7849323739
530,-666.666666667,-974.358974359,-150.0,34.1776773209,9.26909845276
531,-666.666666667,-871.794871795,-150.0,44.5087328341,15.7996817503
532,-666.666666667,-769.230769231,-150.0,58.3995053337,25.6957315585
533,-666.666666667,-666.666666667,-150.0,77.4122358737,35.5919745179
534,-666.666666667,-564.102564103,-150.0,103.961838261,44.9450445108
535,-666.666666667,-461.538461538,-150.0,141.777331731,61.1814688997
536,-666.666666667,-358.974358974,-150.0,196.207316217,96.2642274216
537,-666.666666667,-256.41025641,-150.0,272.427789161,154.075082234
538,-666.666666667,-153.846153846,-150.0,364.829556052,219.809681556
539,-666.666666667,-51.2820512821,-150.0,435.724144808,264.510942461
540,-666.666666667,51.2820512821,-150.0,431.694166004,264.56001228
541,-666.666666667,153.846153846,-150.0,354.854175675,219.909619834
542,-666.666666667,256.41025641,-150.0,260.304360929,154.133844527
543,-666.666666667,358.974358974,-150.0,184.323961431,96.2381483406
544,-666.666666667,461.538461538,-150.0,131.016746412,61.1102133286
545,-666.666666667,564.102564103,-150.0,94.4980072211,44.8986473102
546,-666.666666667,666.666666667,-150.0,69.1699519195,35.5978783458
547,-666.666666667,769.230769231,-150.0,51.2347784172,25.7238660348
548,-666.666666667,871.794871795,-150.0,38.2716556847,15.8077458276
549,-666.666666667,974.358974359,-150.0,28.7322924684,9.24723801615
550,-666.666666667,1076.92307692,-150.0,21.6048024268,6.75511098347
551,-666.666666667,1179.48717949,-150.0,16.2110080458,5.94934437284
552,-666.666666667,1282.05128205,-150.0,12.0853968574,4.49252635692
553,-666.666666667,1384.61538462,-150.0,8.90156840325,2.19972170225
554,-666.666666667,1487.17948718,-150.0,6.42638182699,0.276420938151
555,-666.666666667,1589.74358974,-150.0,4.49060026725,-0.515454505854
556,-666.666666667,1692.30769231,-150.0,2.96962219944,-0.528314672732
557,-666.666666667,1794.87179487,-150.0,1.77054822997,-0.546977667467
558,-666.666666667,1897.43589744,-150.0,0.823328395314,-0.99649241102
559,-666.666666667,2000.0,-150.0,0.0745977530412,-1.82932642028
560,-564.102564103,-2000.0,-150.0,1.01972179561,-1.93297880597
561,-564.102564103,-1897.43589744,-150.0,1.86024654849,-0.826182916764
562,-564.102564103,-1794.87179487,-150.0,2.91379755835,-0.276739678508
563,-564.102564103,-1692.30769231,-150.0,4.23775631827,-0.336377821148
564,-564.102564103,-1589.74358974,-150.0,5.90781040311,-0.395709790839
565,-564.102564103,-1487.17948718,-150.0,8.02492183921,0.547196196498
566,-564.102564103,-1384.61538462,-150.0,10.7254436086,2.82729090842
567,-564.102564103,-1282.05128205,-150.0,14.1960792419,5.38885343646
568,-564.102564103,-1179.48717949,-150.0,18.696478516,6.83090556365
569,-564.102564103,-1076.92307692,-150.0,24.5942161313,7.67766382318
570,-564.102564103,-974.358974359,-150.0,32.42049233,10.9663967008
571,-564.102564103,-871.794871795,-150.0,42.9616953986,19.2607006945
572,-564.102564103,-769.230769231,-150.0,57.4150807435,30.9672063541
573,-564.102564103,-666.666666667,-150.0,77.6617912067,41.8180849574
574,-564.102564103,-564.102564103,-150.0,106.752912449,52.7693518999
575,-564.102564103,-461.538461538,-150.0,149.739106284,76.1982501353
576,-564.102564103,-358.974358974,-150.0,214.730130311,129.619443531
577,-564.102564103,-256.41025641,-150.0,311.905225866,217.310595435
578,-564.102564103,-153.846153846,-150.0,439.131593143,316.045169808
579,-564.102564103,-51.2820512821,-150.0,543.130952201,382.729862591
580,-564.102564103,51.2820512821,-150.0,537.524068944,382.782416742
581,-564.102564103,153.846153846,-150.0,425.713826326,316.153577413
582,-564.102564103,256.41025641,-150.0,296.404925824,217.378282601
583,-564.102564103,358.974358974,-150.0,200.23838604,129.598690705
584,-564.102564103,461.538461538,-150.0,137.09617827,76.1273147534
585,-564.102564103,564.102564103,-150.0,95.9454787638,52.7195359655
586,-564.102564103,666.666666667,-150.0,68.4549261276,41.819360937
587,-564.102564103,769.230769231,-150.0,49.5512959967,30.9918920661
588,-564.102564103,871.794871795,-150.0,36.2132710061,19.2680208605
589,-564.102564103,974.358974359,-150.0,26.5980293131,10.9469222502
590,-564.102564103,1076.92307692,-150.0,19.5432283457,7.65270703586
591,-564.102564103,1179.48717949,-150.0,14.2915301251,6.82140814274
592,-564.102564103,1282.05128205,-150.0,10.335179069,5.39513937325
593,-564.102564103,1384.61538462,-150.0,7.32533734364,2.83584375436
594,-564.102564103,1487.17948718,-150.0,5.01730866427,0.547683395713
595,-564.102564103,1589.74358974,-150.0,3.23635036986,-0.402058594072
596,-564.102564103,1692.30769231,-150.0,1.85571413838,-0.337948400733
597,-564.102564103,1794.87179487,-150.0,0.782186907619,-0.255375565148
598,-564.102564103,1897.43589744,-150.0,-0.0536352488005,-0.763091046827
599,-564.102564103,2000.0,-150.0,-0.704011569437,-1.8180969189
600,-461.538461538,-2000.0,-150.0,0.195948242525,-1.9772818876
601,-461.538461538,-1897.43589744,-150.0,0.926975485576,-0.621685057357
602,-461.538461538,-1794.87179487,-150.0,1.85467883442,-0.0115557150583
603,-461.538461538,-1692.30769231,-150.0,3.03420907818,-0.19777800857
604,-461.538461538,-1589.74358974,-150.0,4.53904980047,-0.363204523131
605,-461.538461538,-1487.17948718,-150.0,6.46829473588,0.740392291132
606,-461.538461538,-1384.61538462,-150.0,8.95734456562,3.43315943033
607,-461.538461538,-1282.05128205,-150.0,12.1939255894,6.32074015505
608,-461.538461538,-1179.48717949,-150.0,16.4425965101,7.73663526662
609,-461.538461538,-1076.92307692,-150.0,22.0831807678,8.50729562908
610,-461.538461538,-974.358974359,-150.0,29.6727908195,12.410934288
611,-461.538461538,-871.794871795,-150.0,40.0492594312,22.2957517952
612,-461.538461538,-769.230769231,-150.0,54.5099112462,35.7698750017
613,-461.538461538,-666.666666667,-150.0,75.131526503,47.6505829305
614,-461.538461538,-564.102564103,-150.0,105.355810842,60.1512321492
615,-461.538461538,-461.538461538,-150.0,151.031439886,90.1868049632
616,-461.538461538,-358.974358974,-150.0,221.877448939,160.502594436
617,-461.538461538,-256.41025641,-150.0,330.805389058,275.870121721
618,-461.538461538,-153.846153846,-150.0,477.161488176,405.282057522
619,-461.538461538,-51.2820512821,-150.0,598.779224109,492.436911949
620,-461.538461538,51.2820512821,-150.0,591.975086042,492.476026952
621,-461.538461538,153.846153846,-150.0,461.075602982,405.359907146
622,-461.538461538,256.41025641,-150.0,312.606072518,275.911046131
623,-461.538461538,358.974358974,-150.0,205.24965011,160.473796707
624,-461.538461538,461.538461538,-150.0,136.827908794,90.1252096323
625,-461.538461538,564.102564103,-150.0,93.4324155178,60.1150236287
626,-461.538461538,666.666666667,-150.0,65.1284965786,47.6576843925
627,-461.538461538,769.230769231,-150.0,46.0762236554,35.7904203827
628,-461.538461538,871.794871795,-150.0,32.891087501,22.2952685901
629,-461.538461538,974.358974359,-150.0,23.5545626755,12.3873247868
630,-461.538461538,1076.92307692,-150.0,16.8180881499,8.48462088357
631,-461.538461538,1179.48717949,-150.0,11.8824327605,7.73393401243
632,-461.538461538,1282.05128205,-150.0,8.22053983606,6.33496395975
633,-461.538461538,1384.61538462,-150.0,5.47593076002,3.44840992678
634,-461.538461538,1487.17948718,-150.0,3.40223645358,0.745394773106
635,-461.538461538,1589.74358974,-150.0,1.82598113421,-0.366819289886
636,-461.538461538,1692.30769231,-150.0,0.623000370443,-0.196129109402
637,-461.538461538,1794.87179487,-150.0,-0.296879936421,0.0178179625895
638,-461.538461538,1897.43589744,-150.0,-1.00001417181,-0.541118972169
639,-461.538461538,2000.0,-150.0,-1.53581621757,-1.83331856481
640,-358.974358974,-2000.0,-150.0,-0.680527055375,-2.04598110783
641,-358.974358974,-1897.43589744,-150.0,-0.0750743800261,-0.446569815837
642,-358.974358974,-1794.87179487,-150.0,0.705602000339,0.210900924054
643,-358.974358974,-1692.30769231,-150.0,1.71263136265,-0.120867649659
644,-358.974358974,-1589.74358974,-150.0,3.01480328833,-0.40266035888
645,-358.974358974,-1487.17948718,-150.0,4.70585040052,0.877508182727
646,-358.974358974,-1384.61538462,-150.0,6.91527228548,4.02551138716
647,-358.974358974,-1282.05128205,-150.0,9.82472137646,7.27081339558
648,-358.974358974,-1179.48717949,-150.0,13.6933304282,8.60746092037
649,-358.974358974,-1076.92307692,-150.0,18.8978026964,9.10605887308
650,-358.974358974,-974.358974359,-150.0,25.9976255287,13.3367217004
651,-358.974358974,-871.794871795,-150.0,35.8445000764,24.6344655048
652,-358.974358974,-769.230769231,-150.0,49.7723304436,40.0171140013
653,-358.974358974,-666.666666667,-150.0,69.9382574814,53.2482197282
654,-358.974358974,-564.102564103,-150.0,99.9476731741,67.001502718
655,-358.974358974,-461.538461538,-150.0,145.966625466,101.430565024
656,-358.974358974,-358.974358974,-150.0,218.278220981,183.528467066
657,-358.974358974,-256.41025641,-150.0,330.543906629,318.956874243
658,-358.974358974,-153.846153846,-150.0,482.123803467,471.118217982
659,-358.974358974,-51.2820512821,-150.0,608.110850307,573.629484423
660,-358.974358974,51.2820512821,-150.0,600.653782366,573.646423114
661,-358.974358974,153.846153846,-150.0,464.498885458,471.14616237
662,-358.974358974,256.41025641,-150.0,310.652856986,318.955607273
663,-358.974358974,358.974358974,-150.0,200.214924916,183.490115245
664,-358.974358974,461.538461538,-150.0,130.669298397,101.38937549
665,-358.974358974,564.102564103,-150.0,87.2282251409,66.9934787166
666,-358.974358974,666.666666667,-150.0,59.3677182451,53.2711306468
667,-358.974358974,769.230769231,-150.0,40.9383067706,40.0368304467
668,-358.974358974,871.794871795,-150.0,28.4058718652,24.6252812379
669,-358.974358974,974.358974359,-150.0,19.6842066322,13.3067537155
670,-358.974358974,1076.92307692,-150.0,13.497985103,9.0834097117
671,-358.974358974,1179.48717949,-150.0,9.04129459782,8.60972442417
672,-358.974358974,1282.05128205,-150.0,5.78984297487,7.2922333027
673,-358.974358974,1384.61538462,-150.0,3.39390923951,4.04836109419
674,-358.974358974,1487.17948718,-150.0,1.61511490269,0.889173854453
675,-358.974358974,1589.74358974,-150.0,0.287865904525,-0.401366215095
676,-358.974358974,1692.30769231,-150.0,-0.704824296057,-0.114734132515
677,-358.974358974,1794.87179487,-150.0,-1.44686410011,0.248793733585
678,-358.974358974,1897.43589744,-150.0,-1.99927050579,-0.347839531898
679,-358.974358974,2000.0,-150.0,-2.40697631638,-1.87128454408
680,-256.41025641,-2000.0,-150.0,-1.59403924489,-2.13848510426
681,-256.41025641,-1897.43589744,-150.0,-1.12693419743,-0.323350747888
682,-256.41025641,-1794.87179487,-150.0,-0.510382687397,0.368362942914
683,-256.41025641,-1692.30769231,-150.0,0.30112767128,-0.103370667864
684,-256.41025641,-1589.74358974,-150.0,1.36945033961,-0.486992326455
685,-256.41025641,-1487.17948718,-150.0,2.7797838355,0.978013852707
686,-256.41025641,-1384.61538462,-150.0,4.65120542568,4.57562673596
687,-256.41025641,-1282.05128205,-150.0,7.15280668314,8.15336352606
688,-256.41025641,-1179.48717949,-150.0,10.5289179621,9.33617750127
689,-256.41025641,-1076.92307692,-150.0,15.1394495909,9.39028972374
690,-256.41025641,-974.358974359,-150.0,21.5260845604,13.6935310382
691,-256.41025641,-871.794871795,-150.0,30.5240554858,26.2397211299
692,-256.41025641,-769.230769231,-150.0,43.4568772952,43.6867846507
693,-256.41025641,-666.666666667,-150.0,62.4860268292,58.6343654582
694,-256.41025641,-564.102564103,-150.0,91.2502884526,73.3215396293
695,-256.41025641,-461.538461538,-150.0,135.998597459,109.549841638
696,-256.41025641,-358.974358974,-150.0,207.164585942,197.253254805
697,-256.41025641,-256.41025641,-150.0,318.604294119,343.362810929
698,-256.41025641,-153.846153846,-150.0,469.771328745,508.390120192
699,-256.41025641,-51.2820512821,-150.0,595.55302646,619.845737296
700,-256.41025641,51.2820512821,-150.0,587.802669528,619.843996388
701,-256.41025641,153.846153846,-150.0,451.41829235,508.377602278
702,-256.41025641,256.41025641,-150.0,297.849783015,343.331554733
703,-256.41025641,358.974358974,-150.0,188.320264617,197.215744204
704,-256.41025641,461.538461538,-150.0,120.085360164,109.534183593
705,-256.41025641,564.102564103,-150.0,78.0811656562,73.3418454199
706,-256.41025641,666.666666667,-150.0,51.6029529888,58.6721404152
707,-256.41025641,769.230769231,-150.0,34.4138048304,43.7075943874
708,-256.41025641,871.794871795,-150.0,22.9508834968,26.226972951
709,-256.41025641,974.358974359,-150.0,15.1302890915,13.6622067923
710,-256.41025641,1076.92307692,-150.0,9.6931019165,9.36901581214
711,-256.41025641,1179.48717949,-150.0,5.85461278875,9.34083660345
712,-256.41025641,1282.05128205,-150.0,3.11182986185,8.17845557962
713,-256.41025641,1384.61538462,-150.0,1.13432240462,4.60479800095
714,-256.41025641,1487.17948718,-150.0,-0.299733427022,0.998067252431
715,-256.41025641,1589.74358974,-150.0,-1.34215330891,-0.477752550071
716,-256.41025641,1692.30769231,-150.0,-2.09865977026,-0.0905127543877
717,-256.41025641,1794.87179487,-150.0,-2.64404666069,0.415418663861
718,-256.41025641,1897.43589744,-150.0,-3.03199502982,-0.206818232315
719,-256.41025641,2000.0,-150.0,-3.30154558688,-1.9334587754
720,-153.846153846,-2000.0,-150.0,-2.52704037528,-2.25558572557
721,-153.846153846,-1897.43589744,-150.0,-2.20705427539,-0.272506122812
722,-153.846153846,-1794.87179487,-150.0,-1.76667487501,0.447473507905
723,-153.846153846,-1692.30769231,-150.0,-1.16729686875,-0.128877399761
724,-153.846153846,-1589.74358974,-150.0,-0.355843536034,-0.58105998594
725,-153.846153846,-1487.17948718,-150.0,0.741708985444,1.04661606787
726,-153.846153846,-1384.61538462,-150.0,2.23021094531,5.01261791684
727,-153.846153846,-1282.05128205,-150.0,4.26069693382,8.84259865007
728,-153.846153846,-1179.48717949,-150.0,7.05475586482,9.84221011284
729,-153.846153846,-1076.92307692,-150.0,10.9440802155,9.42480129442
730,-153.846153846,-974.358974359,-150.0,16.4362518415,13.6656296839
731,-153.846153846,-871.794871795,-150.0,24.3271510097,27.2165579404
732,-153.846153846,-769.230769231,-150.0,35.8985575358,46.5642003452
733,-153.846153846,-666.666666667,-150.0,53.2749041985,63.254059393
734,-153.846153846,-564.102564103,-150.0,80.0766944374,78.6175887021
735,-153.846153846,-461.538461538,-150.0,122.577412788,114.888793187
736,-153.846153846,-358.974358974,-150.0,191.312925313,203.693295069
737,-153.846153846,-256.41025641,-150.0,300.35707157,353.253510732
738,-153.846153846,-153.846153846,-150.0,449.510173068,523.255771115
739,-153.846153846,-51.2820512821,-150.0,574.074550657,638.440185134
740,-153.846153846,51.2820512821,-150.0,566.225636567,638.431236894
741,-153.846153846,153.846153846,-150.0,430.90824284,523.230160134
742,-153.846153846,256.41025641,-150.0,279.303185431,353.219090913
743,-153.846153846,358.974358974,-150.0,172.202591145,203.667960496
744,-153.846153846,461.538461538,-150.0,106.470175077,114.890589964
745,-153.846153846,564.102564103,-150.0,66.7888191197,78.6473729639
746,-153.846153846,666.666666667,-150.0,42.3349705785,63.2910093383
747,-153.846153846,769.230769231,-150.0,26.843367213,46.5826210399
748,-153.846153846,871.794871795,-150.0,16.7714367932,27.2078374802
749,-153.846153846,974.358974359,-150.0,10.0759373734,13.6432968654
750,-153.846153846,1076.92307692,-150.0,5.54312477413,9.41017685277
751,-153.846153846,1179.48717949,-150.0,2.43035497562,9.84766448027
752,-153.846153846,1282.05128205,-150.0,0.270694087274,8.86668354676
753,-153.846153846,1384.61538462,-150.0,-1.23672907559,5.04518400056
754,-153.846153846,1487.17948718,-150.0,-2.29010688865,1.0758011377
755,-153.846153846,1589.74358974,-150.0,-3.02262227854,-0.560893804944
756,-153.846153846,1692.30769231,-150.0,-3.52540683538,-0.106658483213
757,-153.846153846,1794.87179487,-150.0,-3.86185574296,0.504417218714
758,-153.846153846,1897.43589744,-150.0,-4.07674033238,-0.13938708184
759,-153.846153846,2000.0,-150.0,-4.20211971803,-2.0226026782
760,-51.2820512821,-2000.0,-150.0,-3.46085730229,-2.39457614671
761,-51.2820512821,-1897.43589744,-150.0,-3.29228868057,-0.305214157049
762,-51.2820512821,-1794.87179487,-150.0,-3.03441085219,0.446095868711
763,-51.2820512821,-1692.30769231,-150.0,-2.65642930056,-0.174357261668
764,-51.2820512821,-1589.74358974,-150.0,-2.1153716042,-0.653164938074
765,-51.2820512821,-1487.17948718,-150.0,-1.35034946485,1.075001366
766,-51.2820512821,-1384.61538462,-150.0,-0.273648029685,5.25308429218
767,-51.2820512821,-1282.05128205,-150.0,1.24338868481,9.22044974867
768,-51.2820512821,-1179.48717949,-150.0,3.39319821119,10.0952514238
769,-51.2820512821,-1076.92307692,-150.0,6.46982007155,9.37304268095
770,-51.2820512821,-974.358974359,-150.0,10.9330800018,13.5437692019
771,-51.2820512821,-871.794871795,-150.0,17.5203691726,27.677907859
772,-51.2820512821,-769.230769231,-150.0,27.4464412866,48.2046974358
773,-51.2820512821,-666.666666667,-150.0,42.7687564551,66.0297249813
774,-51.2820512821,-564.102564103,-150.0,67.0617107842,81.7778071097
775,-51.2820512821,-461.538461538,-150.0,106.61357902,117.622496092
776,-51.2820512821,-358.974358974,-150.0,172.097192482,205.917097393
777,-51.2820512821,-256.41025641,-150.0,277.910000503,355.705729089
778,-51.2820512821,-153.846153846,-150.0,424.37427712,526.715785557
779,-51.2820512821,-51.2820512821,-150.0,547.393100616,642.845585068
780,-51.2820512821,51.2820512821,-150.0,539.562947201,642.840736898
781,-51.2820512821,153.846153846,-150.0,405.831326672,526.703230336
782,-51.2820512821,256.41025641,-150.0,256.958669796,355.691375442
783,-51.2820512821,358.974358974,-150.0,153.129586684,205.908994655
