,x,y,z,data,atpole
363,-1076.92307692,-1692.30769231,-150.0,-0.0317605921322,-0.0171763379049
364,-1076.92307692,-1589.74358974,-150.0,-0.0450601729953,-0.0424039711595
365,-1076.92307692,-1487.17948718,-150.0,-0.0586174282608,-0.0665130714264
366,-1076.92307692,-1384.61538462,-150.0,-0.0707718846852,-0.097208905705
367,-1076.92307692,-1282.05128205,-150.0,-0.0811056051695,-0.122401713736
368,-1076.92307692,-1179.48717949,-150.0,-0.0898697150475,-0.127305423637
369,-1076.92307692,-1076.92307692,-150.0,-0.0974267653306,-0.120206582118
370,-1076.92307692,-974.358974359,-150.0,-0.103917128324,-0.131939181729
371,-1076.92307692,-871.794871795,-150.0,-0.109085542232,-0.184335507054
372,-1076.92307692,-769.230769231,-150.0,-0.112184942722,-0.26161252788
373,-1076.92307692,-666.666666667,-150.0,-0.11195405809,-0.31858842151
374,-1076.92307692,-564.102564103,-150.0,-0.106778584196,-0.319796097326
375,-1076.92307692,-461.538461538,-150.0,-0.0952537394637,-0.270155520684
376,-1076.92307692,-358.974358974,-150.0,-0.0773126475068,-0.207954218285
377,-1076.92307692,-256.41025641,-150.0,-0.0555753017846,-0.170240817687
378,-1076.92307692,-153.846153846,-150.0,-0.0356947891871,-0.165253017696
379,-1076.92307692,-51.2820512821,-150.0,-0.0244647159552,-0.174404915381
380,-1076.92307692,51.2820512821,-150.0,-0.0263208421633,-0.176436684086
381,-1076.92307692,153.846153846,-150.0,-0.0407231265284,-0.169224660619
382,-1076.92307692,256.41025641,-150.0,-0.0623807998981,-0.170957414521
383,-1076.92307692,358.974358974,-150.0,-0.0841793708574,-0.201052634495
384,-1076.92307692,461.538461538,-150.0,-0.100669288483,-0.257347192526
385,-1076.92307692,564.102564103,-150.0,-0.109707785025,-0.310072178561
386,-1076.92307692,666.666666667,-150.0,-0.111857010876,-0.321108360341
387,-1076.92307692,769.230769231,-150.0,-0.108917375098,-0.275004329309
388,-1076.92307692,871.794871795,-150.0,-0.102804322152,-0.194432995302
389,-1076.92307692,974.358974359,-150.0,-0.0950462029215,-0.123757015954
390,-1076.92307692,1076.92307692,-150.0,-0.0866930765389,-0.0937774739189
391,-1076.92307692,1179.48717949,-150.0,-0.0783961912486,-0.0997262310382
392,-1076.92307692,1282.05128205,-150.0,-0.0705230202037,-0.111833673122
393,-1076.92307692,1384.61538462,-150.0,-0.0632560569495,-0.105627060848
394,-1076.92307692,1487.17948718,-150.0,-0.056664256318,-0.0814384414316
395,-1076.92307692,1589.74358974,-150.0,-0.0507505297242,-0.0570467437599
396,-1076.92307692,1692.30769231,-150.0,-0.0454817992758,-0.0460712299564
397,-1076.92307692,1794.87179487,-150.0,-0.0408073627699,-0.046144177107
398,-1076.92307692,1897.43589744,-150.0,-0.0366697673616,-0.0457263249892
399,-1076.92307692,2000.0,-150.0,-0.0330110119706,-0.0375438989648
400,-974.358974359,-2000.0,-150.0,0.00294030641612,0.0197564089552
401,-974.358974359,-1897.43589744,-150.0,0.0101324654574,0.0101418332211
402,-974.358974359,-1794.87179487,-150.0,0.00391048933368,-0.0296944020595
403,-974.358974359,-1692.30769231,-150.0,-0.0149735737889,-0.0669183714262
404,-974.358974359,-1589.74358974,-150.0,-0.0392031029234,-0.0815933751208
405,-974.358974359,-1487.17948718,-150.0,-0.0617461181144,-0.0807826603903
406,-974.358974359,-1384.61538462,-150.0,-0.0797012112819,-0.0842223136862
407,-974.358974359,-1282.05128205,-150.0,-0.0933185193002,-0.10156973803
408,-974.358974359,-1179.48717949,-150.0,-0.103896696752,-0.12811457453
409,-974.358974359,-1076.92307692,-150.0,-0.112540765692,-0.158684503035
410,-974.358974359,-974.358974359,-150.0,-0.119696517127,-0.195895755288
411,-974.358974359,-871.794871795,-150.0,-0.12497567742,-0.240510019432
412,-974.358974359,-769.230769231,-150.0,-0.126993637958,-0.280479664548
413,-974.358974359,-666.666666667,-150.0,-0.123175043736,-0.299303392358
414,-974.358974359,-564.102564103,-150.0,-0.109742051826,-0.297200897433
415,-974.358974359,-461.538461538,-150.0,-0.0825085984522,-0.298235756992
416,-974.358974359,-358.974358974,-150.0,-0.0394574263763,-0.33126386186
417,-974.358974359,-256.41025641,-150.0,0.014853033777,-0.402963668346
418,-974.358974359,-153.846153846,-150.0,0.0665407501596,-0.489089323807
419,-974.358974359,-51.2820512821,-150.0,0.096917999603,-0.549733437374
420,-974.358974359,51.2820512821,-150.0,0.0932028038537,-0.553818837753
421,-974.358974359,153.846153846,-150.0,0.0565709880718,-0.496856835317
422,-974.358974359,256.41025641,-150.0,0.00158599886753,-0.404807344983
423,-974.358974359,358.974358974,-150.0,-0.0526202230582,-0.321577344391
424,-974.358974359,461.538461538,-150.0,-0.0929119574193,-0.282534949216
425,-974.358974359,564.102564103,-150.0,-0.115881397763,-0.288950726502
426,-974.358974359,666.666666667,-150.0,-0.124480238791,-0.306198892676
427,-974.358974359,769.230769231,-150.0,-0.123467539061,-0.292914475148
428,-974.358974359,871.794871795,-150.0,-0.11695573578,-0.237404561018
429,-974.358974359,974.358974359,-150.0,-0.10779109601,-0.16633643723
430,-974.358974359,1076.92307692,-150.0,-0.0977218025081,-0.117213842344
431,-974.358974359,1179.48717949,-150.0,-0.0877335726398,-0.103555683275
432,-974.358974359,1282.05128205,-150.0,-0.0783344635673,-0.107641218086
433,-974.358974359,1384.61538462,-150.0,-0.0697507721637,-0.104031062102
434,-974.358974359,1487.17948718,-150.0,-0.0620501437817,-0.0851348034983
435,-974.358974359,1589.74358974,-150.0,-0.055215362639,-0.0628673412935
436,-974.358974359,1692.30769231,-150.0,-0.0491872683218,-0.0503311785371
437,-974.358974359,1794.87179487,-150.0,-0.0438890807381,-0.0475040515023
438,-974.358974359,1897.43589744,-150.0,-0.0392397685392,-0.0447941336501
439,-974.358974359,2000.0,-150.0,-0.0351610555358,-0.0355113617306
440,-871.794871795,-2000.0,-150.0,0.0540009450282,-0.14783021256
441,-871.794871795,-1897.43589744,-150.0,0.080978759357,-0.100999511253
442,-871.794871795,-1794.87179487,-150.0,0.0717868705601,-0.118357760524
443,-871.794871795,-1692.30769231,-150.0,0.0289290995596,-0.162101340697
444,-871.794871795,-1589.74358974,-150.0,-0.0224038829357,-0.178889675432
445,-871.794871795,-1487.17948718,-150.0,-0.0635616927281,-0.148195625644
446,-871.794871795,-1384.61538462,-150.0,-0.0912730263188,-0.099597211539
447,-871.794871795,-1282.05128205,-150.0,-0.109345940057,-0.0826210080489
448,-871.794871795,-1179.48717949,-150.0,-0.122049697254,-0.121692058182
449,-871.794871795,-1076.92307692,-150.0,-0.132127483338,-0.197801801968
450,-871.794871795,-974.358974359,-150.0,-0.140690769928,-0.266356689313
451,-871.794871795,-871.794871795,-150.0,-0.147324301454,-0.291282180016
452,-871.794871795,-769.230769231,-150.0,-0.149858984349,-0.272054021041
453,-871.794871795,-666.666666667,-150.0,-0.143682949546,-0.248629421925
454,-871.794871795,-564.102564103,-150.0,-0.120773412029,-0.278042674477
455,-871.794871795,-461.538461538,-150.0,-0.0696183529091,-0.39349791409
456,-871.794871795,-358.974358974,-150.0,0.0204400379136,-0.577059298802
457,-871.794871795,-256.41025641,-150.0,0.145919836366,-0.772110266702
458,-871.794871795,-153.846153846,-150.0,0.274196539221,-0.923834660241
459,-871.794871795,-51.2820512821,-150.0,0.35295310896,-1.00599284281
460,-871.794871795,51.2820512821,-150.0,0.345439493952,-1.01183927624
461,-871.794871795,153.846153846,-150.0,0.254318742492,-0.934566060152
462,-871.794871795,256.41025641,-150.0,0.120249036554,-0.77416422679
463,-871.794871795,358.974358974,-150.0,-0.00404465540536,-0.564627692491
464,-871.794871795,461.538461538,-150.0,-0.0883765595786,-0.376492387514
465,-871.794871795,564.102564103,-150.0,-0.131995101038,-0.273010738289
466,-871.794871795,666.666666667,-150.0,-0.147187251747,-0.258811339038
467,-871.794871795,769.230769231,-150.0,-0.146124389262,-0.27837786682
468,-871.794871795,871.794871795,-150.0,-0.13703771001,-0.269647265859
469,-871.794871795,974.358974359,-150.0,-0.124685477528,-0.21725348848
470,-871.794871795,1076.92307692,-150.0,-0.111589114998,-0.153321506948
471,-871.794871795,1179.48717949,-150.0,-0.0989889392546,-0.114037692597
472,-871.794871795,1282.05128205,-150.0,-0.0874314067151,-0.104066071756
473,-871.794871795,1384.61538462,-150.0,-0.077100819753,-0.102044025351
474,-871.794871795,1487.17948718,-150.0,-0.0680000917999,-0.090185314963
475,-871.794871795,1589.74358974,-150.0,-0.0600474174235,-0.0704184898446
476,-871.794871795,1692.30769231,-150.0,-0.0531271131001,-0.0544199732276
477,-871.794871795,1794.87179487,-150.0,-0.0471156872397,-0.0468220832054
478,-871.794871795,1897.43589744,-150.0,-0.0418945866007,-0.0422558091556
479,-871.794871795,2000.0,-150.0,-0.0373558327463,-0.0346116220049
480,-769.230769231,-2000.0,-150.0,0.180229414933,-0.216047588058
481,-769.230769231,-1897.43589744,-150.0,0.276751215578,-0.0752513086431
482,-769.230769231,-1794.87179487,-150.0,0.259767718856,-0.0799885345293
483,-769.230769231,-1692.30769231,-150.0,0.139167200183,-0.1871280285
484,-769.230769231,-1589.74358974,-150.0,0.015129016236,-0.277461175331
485,-769.230769231,-1487.17948718,-150.0,-0.0646408486606,-0.262215319524
486,-769.230769231,-1384.61538462,-150.0,-0.107572058646,-0.16401948106
487,-769.230769231,-1282.05128205,-150.0,-0.130669522039,-0.0879917776099
488,-769.230769231,-1179.48717949,-150.0,-0.145176296846,-0.115107732293
489,-769.230769231,-1076.92307692,-150.0,-0.156735661344,-0.225899758481
490,-769.230769231,-974.358974359,-150.0,-0.167499080225,-0.323735943452
491,-769.230769231,-871.794871795,-150.0,-0.177169871766,-0.330189867214
492,-769.230769231,-769.230769231,-150.0,-0.182765495339,-0.264612199932
493,-769.230769231,-666.666666667,-150.0,-0.176917456598,-0.23576851126
494,-769.230769231,-564.102564103,-150.0,-0.144184165725,-0.346637888112
495,-769.230769231,-461.538461538,-150.0,-0.0558049335492,-0.592763128674
496,-769.230769231,-358.974358974,-150.0,0.129246834438,-0.853032046119
497,-769.230769231,-256.41025641,-150.0,0.430083018527,-0.993828083726
498,-769.230769231,-153.846153846,-150.0,0.769698179991,-0.990721628868
499,-769.230769231,-51.2820512821,-150.0,0.986064793586,-0.940836270728
500,-769.230769231,51.2820512821,-150.0,0.970422938798,-0.947809801746
501,-769.230769231,153.846153846,-150.0,0.728935662702,-1.00272458994
502,-769.230769231,256.41025641,-150.0,0.379687836927,-0.994152646983
503,-769.230769231,358.974358974,-150.0,0.084299879444,-0.836975336581
504,-769.230769231,461.538461538,-150.0,-0.0881104359783,-0.575268348695
505,-769.230769231,564.102564103,-150.0,-0.162934767766,-0.346039385615
506,-769.230769231,666.666666667,-150.0,-0.183493233245,-0.248491445749
507,-769.230769231,769.230769231,-150.0,-0.178781058879,-0.262006467034
508,-769.230769231,871.794871795,-150.0,-0.163925243683,-0.289397631075
509,-769.230769231,974.358974359,-150.0,-0.146068195727,-0.26171613487
510,-769.230769231,1076.92307692,-150.0,-0.12837524075,-0.189960099416
511,-769.230769231,1179.48717949,-150.0,-0.112127336369,-0.127142092746
512,-769.230769231,1282.05128205,-150.0,-0.0977342024962,-0.102825596505
513,-769.230769231,1384.61538462,-150.0,-0.0852151835921,-0.102608303645
514,-769.230769231,1487.17948718,-150.0,-0.0744266091284,-0.0980299406263
515,-769.230769231,1589.74358974,-150.0,-0.0651686342312,-0.0794404632025
516,-769.230769231,1692.30769231,-150.0,-0.0572343283449,-0.0574698748557
517,-769.230769231,1794.87179487,-150.0,-0.0504309068708,-0.0436252746845
518,-769.230769231,1897.43589744,-150.0,-0.0445875560829,-0.0383708978762
519,-769.230769231,2000.0,-150.0,-0.0395569317672,-0.0356457390733
520,-666.666666667,-2000.0,-150.0,0.479098282887,0.0153558165727
521,-666.666666667,-1897.43589744,-150.0,0.833948111895,0.30220688967
522,-666.666666667,-1794.87179487,-150.0,0.791883076013,0.284963373976
523,-666.666666667,-1692.30769231,-150.0,0.397718434755,0.0153241565494
524,-666.666666667,-1589.74358974,-150.0,0.0814830731801,-0.276370353367
525,-666.666666667,-1487.17948718,-150.0,-0.0702524075344,-0.37578269407
526,-666.666666667,-1384.61538462,-150.0,-0.132481648481,-0.268409204633
527,-666.666666667,-1282.05128205,-150.0,-0.159030071562,-0.125273973258
528,-666.666666667,-1179.48717949,-150.0,-0.173856327263,-0.114916263836
529,-666.666666667,-1076.92307692,-150.0,-0.186479230558,-0.241159384767
530,-666.666666667,-974.358974359,-150.0,-0.20021708838,-0.362971675349
531,-666.666666667,-871.794871795,-150.0,-0.215061092881,-0.362209287807
532,-666.666666667,-769.230769231,-150.0,-0.227531260079,-0.283750066393
533,-666.666666667,-666.666666667,-150.0,-0.227490464748,-0.300768296723
534,-666.666666667,-564.102564103,-150.0,-0.189201580617,-0.524681379358
535,-666.666666667,-461.538461538,-150.0,-0.050612678206,-0.842602872944
536,-666.666666667,-358.974358974,-150.0,0.317314969722,-0.968637500283
537,-666.666666667,-256.41025641,-150.0,1.06206270454,-0.702109548511
538,-666.666666667,-153.846153846,-150.0,2.01909119027,-0.158416927376
539,-666.666666667,-51.2820512821,-150.0,2.63209820289,0.277704771077
540,-666.666666667,51.2820512821,-150.0,2.59917954582,0.270288247991
541,-666.666666667,153.846153846,-150.0,1.93356126005,-0.169814715308
542,-666.666666667,256.41025641,-150.0,0.961838256177,-0.698358500916
543,-666.666666667,358.974358974,-150.0,0.236537368684,-0.947377107882
544,-666.666666667,461.538461538,-150.0,-0.103340427607,-0.824560033563
545,-666.666666667,564.102564103,-150.0,-0.218030109369,-0.529159874437
546,-666.666666667,666.666666667,-150.0,-0.237788476678,-0.31575093294
547,-666.666666667,769.230769231,-150.0,-0.223047571871,-0.271212438395
548,-666.666666667,871.794871795,-150.0,-0.198009023219,-0.303687912082
549,-666.666666667,974.358974359,-150.0,-0.171862078938,-0.29407170971
550,-666.666666667,1076.92307692,-150.0,-0.14785476668,-0.218972499592
551,-666.666666667,1179.48717949,-150.0,-0.126901475606,-0.13765987413
552,-666.666666667,1282.05128205,-150.0,-0.109018830601,-0.101955022209
553,-666.666666667,1384.61538462,-150.0,-0.0939054013655,-0.105236399293
554,-666.666666667,1487.17948718,-150.0,-0.0811765050292,-0.108467747935
555,-666.666666667,1589.74358974,-150.0,-0.0704565856597,-0.0899319314892
556,-666.666666667,1692.30769231,-150.0,-0.0614118661352,-0.059895277197
557,-666.666666667,1794.87179487,-150.0,-0.0537580623736,-0.0385862792122
558,-666.666666667,1897.43589744,-150.0,-0.0472581203636,-0.0335948299513
559,-666.666666667,2000.0,-150.0,-0.0417164635715,-0.0384859065509
560,-564.102564103,-2000.0,-150.0,1.03143596696,0.607511795908
561,-564.102564103,-1897.43589744,-150.0,2.1650608063,1.09442696615
562,-564.102564103,-1794.87179487,-150.0,2.0479580346,1.03945072862
563,-564.102564103,-1692.30769231,-150.0,0.860827212977,0.506633650472
564,-564.102564103,-1589.74358974,-150.0,0.15316182091,-0.119436618017
565,-564.102564103,-1487.17948718,-150.0,-0.0947310314629,-0.444137820096
566,-564.102564103,-1384.61538462,-150.0,-0.170950204316,-0.384806384777
567,-564.102564103,-1282.05128205,-150.0,-0.195576093886,-0.18378079918
568,-564.102564103,-1179.48717949,-150.0,-0.207915223342,-0.122977425324
569,-564.102564103,-1076.92307692,-150.0,-0.220734414049,-0.251752619534
570,-564.102564103,-974.358974359,-150.0,-0.238117073916,-0.39417303771
571,-564.102564103,-871.794871795,-150.0,-0.260496916198,-0.395885833752
572,-564.102564103,-769.230769231,-150.0,-0.284690124944,-0.329418330302
573,-564.102564103,-666.666666667,-150.0,-0.299308650324,-0.422071598746
574,-564.102564103,-564.102564103,-150.0,-0.269352406806,-0.754556745563
575,-564.102564103,-461.538461538,-150.0,-0.0885622075059,-1.04224122815
576,-564.102564103,-358.974358974,-150.0,0.547115065234,-0.786600643787
577,-564.102564103,-256.41025641,-150.0,2.21682368956,0.259528148815
578,-564.102564103,-153.846153846,-150.0,4.70236316465,1.73199132777
579,-564.102564103,-51.2820512821,-150.0,6.2271384055,2.80454235611
580,-564.102564103,51.2820512821,-150.0,6.1628830258,2.7970194999
581,-564.102564103,153.846153846,-150.0,4.53125582897,1.72218171283
582,-564.102564103,256.41025641,-150.0,2.0262983008,0.268656836414
583,-564.102564103,358.974358974,-150.0,0.411721180315,-0.759295572157
584,-564.102564103,461.538461538,-150.0,-0.16761124045,-1.02381143492
585,-564.102564103,564.102564103,-150.0,-0.309630175895,-0.76467441492
586,-564.102564103,666.666666667,-150.0,-0.313270718422,-0.438997458702
587,-564.102564103,769.230769231,-150.0,-0.27912087366,-0.305708736227
588,-564.102564103,871.794871795,-150.0,-0.238682362921,-0.319406885957
589,-564.102564103,974.358974359,-150.0,-0.201355967002,-0.320144284048
590,-564.102564103,1076.92307692,-150.0,-0.169407749855,-0.242632315512
591,-564.102564103,1179.48717949,-150.0,-0.14281758731,-0.144804090137
592,-564.102564103,1282.05128205,-150.0,-0.120905574602,-0.0988920440978
593,-564.102564103,1384.61538462,-150.0,-0.102883501313,-0.106983564582
594,-564.102564103,1487.17948718,-150.0,-0.0880323331252,-0.119497531385
595,-564.102564103,1589.74358974,-150.0,-0.0757470086515,-0.101621058224
596,-564.102564103,1692.30769231,-150.0,-0.065535269717,-0.0629135135726
597,-564.102564103,1794.87179487,-150.0,-0.057002442092,-0.0332890845849
598,-564.102564103,1897.43589744,-150.0,-0.0498338285468,-0.0286469449112
599,-564.102564103,2000.0,-150.0,-0.0437786922516,-0.0423946130155
600,-461.538461538,-2000.0,-150.0,1.519343875,1.38773077269
601,-461.538461538,-1897.43589744,-150.0,3.68024098779,2.10649300967
602,-461.538461538,-1794.87179487,-150.0,3.45523283355,2.00528152518
603,-461.538461538,-1692.30769231,-150.0,1.24208532475,1.16161961954
604,-461.538461538,-1589.74358974,-150.0,0.150289376535,0.135713100266
605,-461.538461538,-1487.17948718,-150.0,-0.154355372342,-0.470437760385
606,-461.538461538,-1384.61538462,-150.0,-0.224910887342,-0.491244492019
607,-461.538461538,-1282.05128205,-150.0,-0.239378740487,-0.243641069927
608,-461.538461538,-1179.48717949,-150.0,-0.245921644231,-0.134883490303
609,-461.538461538,-1076.92307692,-150.0,-0.257936700406,-0.267782916066
610,-461.538461538,-974.358974359,-150.0,-0.279448005244,-0.431739187299
611,-461.538461538,-871.794871795,-150.0,-0.311447357253,-0.434470635575
612,-461.538461538,-769.230769231,-150.0,-0.352106090499,-0.377071118001
613,-461.538461538,-666.666666667,-150.0,-0.391631631366,-0.539706796923
614,-461.538461538,-564.102564103,-150.0,-0.392778175719,-0.95932881052
615,-461.538461538,-461.538461538,-150.0,-0.220128003183,-1.15428957792
616,-461.538461538,-358.974358974,-150.0,0.598495524422,-0.39287471343
617,-461.538461538,-256.41025641,-150.0,3.21775085606,1.60970488191
618,-461.538461538,-153.846153846,-150.0,7.51116174822,4.19192344821
619,-461.538461538,-51.2820512821,-150.0,10.0302899133,6.01663414782
620,-461.538461538,51.2820512821,-150.0,9.92889632375,6.00885764077
621,-461.538461538,153.846153846,-150.0,7.23339002267,4.18331855827
622,-461.538461538,256.41025641,-150.0,2.91758791775,1.62359209101
623,-461.538461538,358.974358974,-150.0,0.403830855291,-0.360563892873
624,-461.538461538,461.538461538,-150.0,-0.324870088266,-1.13687303879
625,-461.538461538,564.102564103,-150.0,-0.443183637135,-0.975996335081
626,-461.538461538,666.666666667,-150.0,-0.408119682036,-0.557743558141
627,-461.538461538,769.230769231,-150.0,-0.344500607999,-0.339372839202
628,-461.538461538,871.794871795,-150.0,-0.283933192434,-0.33679036958
629,-461.538461538,974.358974359,-150.0,-0.233086578955,-0.350767523681
630,-461.538461538,1076.92307692,-150.0,-0.191995654114,-0.270821435442
631,-461.538461538,1179.48717949,-150.0,-0.159140175247,-0.153003609654
632,-461.538461538,1282.05128205,-150.0,-0.13287086839,-0.0930420435985
633,-461.538461538,1384.61538462,-150.0,-0.111773949638,-0.10479469939
634,-461.538461538,1487.17948718,-150.0,-0.0947224868648,-0.128333127354
635,-461.538461538,1589.74358974,-150.0,-0.0808417866489,-0.113637068626
636,-461.538461538,1692.30769231,-150.0,-0.0694587990805,-0.0675754920494
637,-461.538461538,1794.87179487,-150.0,-0.0600559351509,-0.029428241198
638,-461.538461538,1897.43589744,-150.0,-0.0522338209838,-0.0243448466217
639,-461.538461538,2000.0,-150.0,-0.0456826509576,-0.0465095588522
640,-358.974358974,-2000.0,-150.0,1.53430646177,2.04077868865
641,-358.974358974,-1897.43589744,-150.0,3.99624451307,2.98282339031
642,-358.974358974,-1794.87179487,-150.0,3.72840066673,2.84988127411
643,-358.974358974,-1692.30769231,-150.0,1.21059226824,1.72979706275
644,-358.974358974,-1589.74358974,-150.0,0.039657368832,0.346883346757
645,-358.974358974,-1487.17948718,-150.0,-0.244370066808,-0.503847338826
646,-358.974358974,-1384.61538462,-150.0,-0.288736176923,-0.584286866338
647,-358.974358974,-1282.05128205,-150.0,-0.286631471787,-0.288227216136
648,-358.974358974,-1179.48717949,-150.0,-0.285131280808,-0.14239431488
649,-358.974358974,-1076.92307692,-150.0,-0.295667978989,-0.29223916702
650,-358.974358974,-974.358974359,-150.0,-0.321537251094,-0.481310779472
651,-358.974358974,-871.794871795,-150.0,-0.364369656285,-0.472680183038
652,-358.974358974,-769.230769231,-150.0,-0.424497712623,-0.398115181179
653,-358.974358974,-666.666666667,-150.0,-0.496188039044,-0.60398376743
654,-358.974358974,-564.102564103,-150.0,-0.547857501109,-1.10592370633
655,-358.974358974,-461.538461538,-150.0,-0.44441399915,-1.24816694992
656,-358.974358974,-358.974358974,-150.0,0.33291672712,-0.0755459830934
657,-358.974358974,-256.41025641,-150.0,3.13305704131,2.74936456258
658,-358.974358974,-153.846153846,-150.0,7.87935823102,6.30761913807
659,-358.974358974,-51.2820512821,-150.0,10.6284596041,8.80049112475
660,-358.974358974,51.2820512821,-150.0,10.5035368061,8.7921576905
661,-358.974358974,153.846153846,-150.0,7.53608747834,6.29924548606
662,-358.974358974,256.41025641,-150.0,2.76485760081,2.76627543366
663,-358.974358974,358.974358974,-150.0,0.0995845084914,-0.0405688862705
664,-358.974358974,461.538461538,-150.0,-0.566182240083,-1.23401826318
665,-358.974358974,564.102564103,-150.0,-0.604423205132,-1.13014077836
666,-358.974358974,666.666666667,-150.0,-0.513169727949,-0.621839670693
667,-358.974358974,769.230769231,-150.0,-0.413710472194,-0.342857791365
668,-358.974358974,871.794871795,-150.0,-0.33042172133,-0.349587184205
669,-358.974358974,974.358974359,-150.0,-0.264944871296,-0.391529969303
670,-358.974358974,1076.92307692,-150.0,-0.214243567946,-0.311025119763
671,-358.974358974,1179.48717949,-150.0,-0.174949535203,-0.167063804135
672,-358.974358974,1282.05128205,-150.0,-0.144286793648,-0.0857366414576
673,-358.974358974,1384.61538462,-150.0,-0.120140856918,-0.0974952754135
674,-358.974358974,1487.17948718,-150.0,-0.100940097675,-0.132971903453
675,-358.974358974,1589.74358974,-150.0,-0.0855221932909,-0.124730415178
676,-358.974358974,1692.30769231,-150.0,-0.0730247879901,-0.0740339562174
677,-358.974358974,1794.87179487,-150.0,-0.0628036916227,-0.0279957310685
678,-358.974358974,1897.43589744,-150.0,-0.0543736029543,-0.0213322732446
679,-358.974358974,2000.0,-150.0,-0.0473655862523,-0.0502376583447
680,-256.41025641,-2000.0,-150.0,1.34221866795,2.33309241915
681,-256.41025641,-1897.43589744,-150.0,3.77161866162,3.45283891209
682,-256.41025641,-1794.87179487,-150.0,3.49870590433,3.31652213655
683,-256.41025641,-1692.30769231,-150.0,1.01111840961,2.01618874026
684,-256.41025641,-1589.74358974,-150.0,-0.103356616197,0.401402977952
685,-256.41025641,-1487.17948718,-150.0,-0.3385538976,-0.587773994128
686,-256.41025641,-1384.61538462,-150.0,-0.351597436886,-0.66917819177
687,-256.41025641,-1282.05128205,-150.0,-0.331925479418,-0.311430793008
688,-256.41025641,-1179.48717949,-150.0,-0.322132640813,-0.139420188627
689,-256.41025641,-1076.92307692,-150.0,-0.331075657683,-0.319245019806
690,-256.41025641,-974.358974359,-150.0,-0.361224154101,-0.535556819585
691,-256.41025641,-871.794871795,-150.0,-0.414891736714,-0.501614091933
692,-256.41025641,-769.230769231,-150.0,-0.494765313277,-0.381923962852
693,-256.41025641,-666.666666667,-150.0,-0.59980990634,-0.606115303515
694,-256.41025641,-564.102564103,-150.0,-0.706645023211,-1.20906056989
695,-256.41025641,-461.538461538,-150.0,-0.692436675797,-1.41595403091
696,-256.41025641,-358.974358974,-150.0,-0.048993774474,-0.0832235103387
697,-256.41025641,-256.41025641,-150.0,2.58429974475,3.20615382307
698,-256.41025641,-153.846153846,-150.0,7.16981583746,7.37767923983
699,-256.41025641,-51.2820512821,-150.0,9.80810646358,10.3083395261
700,-256.41025641,51.2820512821,-150.0,9.67479080756,10.2995000277
701,-256.41025641,153.846153846,-150.0,6.80466875485,7.36933038958
702,-256.41025641,256.41025641,-150.0,2.19270984231,3.22505540149
703,-256.41025641,358.974358974,-150.0,-0.297262952592,-0.0473173377265
704,-256.41025641,461.538461538,-150.0,-0.82089769322,-1.40654210971
705,-256.41025641,564.102564103,-150.0,-0.76470799653,-1.2410563922
706,-256.41025641,666.666666667,-150.0,-0.61505506205,-0.622673222939
707,-256.41025641,769.230769231,-150.0,-0.479761768223,-0.30730500889
708,-256.41025641,871.794871795,-150.0,-0.37416477141,-0.351556232208
709,-256.41025641,974.358974359,-150.0,-0.294515171112,-0.437449040139
710,-256.41025641,1076.92307692,-150.0,-0.23462078483,-0.360096748239
711,-256.41025641,1179.48717949,-150.0,-0.189244785241,-0.186673093828
712,-256.41025641,1282.05128205,-150.0,-0.154483378108,-0.0786147139813
713,-256.41025641,1384.61538462,-150.0,-0.127527369807,-0.0865214679314
714,-256.41025641,1487.17948718,-150.0,-0.106368773482,-0.133364322034
715,-256.41025641,1589.74358974,-150.0,-0.0895661155278,-0.133838279539
716,-256.41025641,1692.30769231,-150.0,-0.0760753747792,-0.0814398464171
717,-256.41025641,1794.87179487,-150.0,-0.0651322233352,-0.0289392114891
718,-256.41025641,1897.43589744,-150.0,-0.0561707025224,-0.0199191325657
719,-256.41025641,2000.0,-150.0,-0.0487669492682,-0.0534429184265
720,-153.846153846,-2000.0,-150.0,1.18005569278,2.28217235852
721,-153.846153846,-1897.43589744,-150.0,3.5735428601,3.51917704258
722,-153.846153846,-1794.87179487,-150.0,3.30085088827,3.40351768086
723,-153.846153846,-1692.30769231,-150.0,0.849260691593,2.02568848621
724,-153.846153846,-1589.74358974,-150.0,-0.218934857696,0.312197437077
725,-153.846153846,-1487.17948718,-150.0,-0.41658651802,-0.709878374895
726,-153.846153846,-1384.61538462,-150.0,-0.404786473915,-0.742757126189
727,-153.846153846,-1282.05128205,-150.0,-0.370608850676,-0.31775847686
728,-153.846153846,-1179.48717949,-150.0,-0.353791259563,-0.127759598413
729,-153.846153846,-1076.92307692,-150.0,-0.361422242527,-0.340369680352
730,-153.846153846,-974.358974359,-150.0,-0.395432016319,-0.580981393623
731,-153.846153846,-871.794871795,-150.0,-0.458801542769,-0.517399281464
732,-153.846153846,-769.230769231,-150.0,-0.55626597056,-0.344128232238
733,-153.846153846,-666.666666667,-150.0,-0.690677223614,-0.57442750216
734,-153.846153846,-564.102564103,-150.0,-0.845034579172,-1.28925216548
735,-153.846153846,-461.538461538,-150.0,-0.905513054859,-1.65262968183
736,-153.846153846,-358.974358974,-150.0,-0.372481783057,-0.385504003609
737,-153.846153846,-256.41025641,-150.0,2.11795774872,3.01867599711
738,-153.846153846,-153.846153846,-150.0,6.55946072958,7.43100550365
